지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
포천,2018-09-02 20:00,22.7,330.6,0.5,0,,,78.4,,
포천,2018-09-02 21:00,22.2,317.4,1.2,0,,,79.9,,
포천,2018-09-02 22:00,23.2,229.6,1.8,0,,,75.5,,
포천,2018-09-02 23:00,23.8,233.9,1,0,,,71.7,,
포천,2018-09-03 0:00,22.4,0,0.2,0,,,79.5,,
포천,2018-09-03 1:00,21.4,328.6,1.6,0,,,84.1,,
포천,2018-09-03 2:00,21.2,15,0.5,0,,,88.2,,
포천,2018-09-03 3:00,21.3,43.9,0.5,0,,,90.7,,
포천,2018-09-03 4:00,21.2,56,0.8,0,,,91.4,,
포천,2018-09-03 5:00,21.3,57.1,0.7,0,,,91.6,,
포천,2018-09-03 6:00,21.3,81.6,0.8,0,,,91.8,,
포천,2018-09-03 7:00,21.5,42.5,1.1,0,,,89.5,,
포천,2018-09-03 8:00,22.3,30.9,0.8,0,,,86,,
포천,2018-09-03 9:00,23.2,354.2,1.2,0,,,80.2,,
포천,2018-09-03 10:00,22.8,0,0.3,0,,,85.6,,
포천,2018-09-03 11:00,22.4,349.5,0.8,1,,,88.8,,
포천,2018-09-03 12:00,23.3,0,0.3,0,,,85.9,,
포천,2018-09-03 13:00,23.3,208,1.6,0,,,84.4,,
포천,2018-09-03 14:00,24,221.5,1.4,0,,,83.7,,
포천,2018-09-03 15:00,24.1,330.8,0.5,0.5,,,85.4,,
포천,2018-09-03 16:00,23.4,0,0,1,,,91.5,,
포천,2018-09-03 17:00,21.9,230.2,3.8,12,,,90.9,,
포천,2018-09-03 18:00,21.4,204.7,1.4,12,,,95.5,,
포천,2018-09-03 19:00,21.3,193.6,1.1,1.5,,,96.3,,
포천,2018-09-03 20:00,21.1,65.2,1.1,0.5,,,96.6,,
포천,2018-09-03 21:00,20.9,326.8,1.3,0,,,96.9,,
포천,2018-09-03 22:00,21,0,0,0,,,97,,
포천,2018-09-03 23:00,20.8,71.9,0.7,0,,,97.3,,
포천,2018-09-04 0:00,20.1,26.1,0.5,0,,,97.1,,
포천,2018-09-04 1:00,19.1,348.9,0.6,0,,,97.3,,
포천,2018-09-04 2:00,19.7,0,0.2,0,,,97.6,,
포천,2018-09-04 3:00,19.8,0,0,0,,,97.7,,
포천,2018-09-04 4:00,19.9,71.4,1.3,0,,,97.7,,
포천,2018-09-04 5:00,19.4,0,0.4,0,,,97.7,,
포천,2018-09-04 6:00,19.2,331.6,0.5,0,,,97.6,,
포천,2018-09-04 7:00,19.4,0,0,0,,,97.9,,
포천,2018-09-04 8:00,19.7,0,0,0,,,97.6,,
포천,2018-09-04 9:00,20.5,60.6,1.9,0,,,96.4,,
포천,2018-09-04 10:00,22.2,78.9,1.3,0,,,87.6,,
포천,2018-09-04 11:00,24.3,85.4,1.7,0,,,74.4,,
포천,2018-09-04 12:00,25.2,115.6,2.3,0,,,64.8,,
포천,2018-09-04 13:00,26.1,273.6,2.5,0,,,58.3,,
포천,2018-09-04 14:00,26.7,259.7,3.4,0,,,52.9,,
포천,2018-09-04 15:00,27,327,3.2,0,,,52.7,,
포천,2018-09-04 16:00,26.7,320.7,2.4,0,,,52.8,,
포천,2018-09-04 17:00,25.4,279.4,2.6,0,,,56.6,,
포천,2018-09-04 18:00,25.5,264.9,4,0,,,51.5,,
포천,2018-09-04 19:00,24.1,302.5,2.4,0,,,52.9,,
포천,2018-09-04 20:00,22.3,159.9,1.5,0,,,62.7,,
포천,2018-09-04 21:00,22.3,240,3.4,0,,,59.1,,
포천,2018-09-04 22:00,21.1,245.3,2.7,0,,,66.6,,
포천,2018-09-04 23:00,19.8,243.6,2.2,0,,,73.5,,
포천,2018-09-05 0:00,19.4,253.2,2.2,0,,,74.9,,
포천,2018-09-05 1:00,18.9,269.2,2.1,0,,,76.2,,
포천,2018-09-05 2:00,19.7,270,3.1,0,,,77.5,,
포천,2018-09-05 3:00,18.4,281.7,1.8,0,,,82.6,,
포천,2018-09-05 4:00,18.2,240.2,2.1,0,,,85.4,,
포천,2018-09-05 5:00,16.9,213.3,0.6,0,,,89.9,,
포천,2018-09-05 6:00,16.8,0,0,0,,,91.3,,
포천,2018-09-05 7:00,17.5,201.1,1.1,0,,,92,,
포천,2018-09-05 8:00,21.1,146.1,1.6,0,,,78.2,,
포천,2018-09-05 9:00,22.9,221.2,3.2,0,,,68.6,,
포천,2018-09-05 10:00,24.6,243.8,4.3,0,,,57.6,,
포천,2018-09-05 11:00,26.1,245.3,3.6,0,,,49.3,,
포천,2018-09-05 12:00,27,251.1,5.5,0,,,44.5,,
포천,2018-09-05 13:00,27,269.2,3.3,0,,,46.3,,
포천,2018-09-05 14:00,26.8,275.1,4,0,,,49.4,,
포천,2018-09-05 15:00,27.2,255.6,5.3,0,,,50.9,,
포천,2018-09-05 16:00,27,271.5,3.8,0,,,45.4,,
포천,2018-09-05 17:00,26.5,257.9,5.2,0,,,46.3,,
포천,2018-09-05 18:00,25.6,271.9,4.4,0,,,47.6,,
포천,2018-09-05 19:00,24.2,244.8,3.7,0,,,59.8,,
포천,2018-09-05 20:00,22.9,244.1,1.7,0,,,68.8,,
포천,2018-09-05 21:00,21.3,178.1,1.9,0,,,77.3,,
포천,2018-09-05 22:00,20.1,0,0.1,0,,,81.7,,
포천,2018-09-05 23:00,18.7,211.2,0.8,0,,,87,,
포천,2018-09-06 0:00,17,309.2,1.2,0,,,89.8,,
포천,2018-09-06 1:00,16.1,344.2,1,0,,,90.3,,
포천,2018-09-06 2:00,15.5,0,0,0,,,91.6,,
포천,2018-09-06 3:00,15,0,0,0,,,92.6,,
포천,2018-09-06 4:00,14.5,339.5,0.8,0,,,94.5,,
포천,2018-09-06 5:00,15.2,0,0.1,0,,,95.1,,
포천,2018-09-06 6:00,15.5,0,0,0,,,94.7,,
포천,2018-09-06 7:00,16.6,0,0,0,,,94.7,,
포천,2018-09-06 8:00,18.2,0,0.2,0,,,89.5,,
포천,2018-09-06 9:00,21.1,0,0,0,,,80.8,,
포천,2018-09-06 10:00,24.5,211.8,0.8,0,,,72.2,,
포천,2018-09-06 11:00,25,205.3,3.5,0,,,72.3,,
포천,2018-09-06 12:00,25.4,207.9,3,0,,,65.2,,
포천,2018-09-06 13:00,25.9,210.5,2.6,0,,,64.5,,
포천,2018-09-06 14:00,26.9,209.9,3.3,0,,,59.5,,
포천,2018-09-06 15:00,27.2,228.1,3.7,0,,,53.7,0,0
포천,2018-09-06 16:00,26.7,266,3,0,,,54.4,,
포천,2018-09-06 17:00,23.6,166.2,3,0,,,70,,
포천,2018-09-06 18:00,23.7,191.8,2.4,0,,,67.6,,
포천,2018-09-06 19:00,23.3,215.7,2.2,0,,,72.9,,
포천,2018-09-06 20:00,22.6,0,0.1,0,,,73.1,,
포천,2018-09-06 21:00,21.7,0,0.4,0,,,81.3,,
포천,2018-09-06 22:00,23.2,206.8,4,0,,,75.9,,
포천,2018-09-06 23:00,22.9,215.4,3.9,0,,,75.6,,
포천,2018-09-07 0:00,21.7,234.6,4.2,1.5,,,80.5,,
포천,2018-09-07 1:00,20.8,215.4,3.5,0,,,81.9,,
포천,2018-09-07 2:00,20.3,229.8,3.3,2,,,85.2,,
포천,2018-09-07 3:00,20.4,227.2,2,0,,,83,,
포천,2018-09-07 4:00,19.8,208.4,1.1,0,,,87.6,,
포천,2018-09-07 5:00,18.8,325.4,1.4,0.5,,,91.4,,
포천,2018-09-07 6:00,18.8,0,0.1,0,,,90.3,,
포천,2018-09-07 7:00,20,240.1,1.9,0,,,84.8,,
포천,2018-09-07 8:00,20.3,210,2.4,0,,,79.2,,
포천,2018-09-07 9:00,21.5,239.2,2.8,0,,,68.1,,
포천,2018-09-07 10:00,22.3,226.3,3.7,0,,,64.2,,
포천,2018-09-07 11:00,23.2,243.7,4.2,0,,,54.3,,
포천,2018-09-07 12:00,24,286.3,2.6,0,,,52.5,,
포천,2018-09-07 13:00,24,254.5,3,0,,,52.5,,
포천,2018-09-07 14:00,24.6,263.1,3.2,0,,,47.8,,
포천,2018-09-07 15:00,24.6,278.1,2.7,0,,,50.7,,
포천,2018-09-07 16:00,23.8,274.4,2.3,0,,,49.3,,
포천,2018-09-07 17:00,24.8,281.2,1.7,0,,,42.9,,
포천,2018-09-07 18:00,23.6,1.4,2.7,0,,,35.3,,
포천,2018-09-07 19:00,19.1,328.3,2.3,0,,,61.7,,
포천,2018-09-07 20:00,18.8,317.5,3.1,0,,,56.1,,
포천,2018-09-07 21:00,16.9,61.8,0.7,0,,,70,,
포천,2018-09-07 22:00,15.3,93.1,1.4,0,,,75.7,,
포천,2018-09-07 23:00,15.7,67,0.9,0,,,70.9,,
포천,2018-09-08 0:00,14.4,38.2,0.6,0,,,81.7,,
포천,2018-09-08 1:00,14.1,0,0,0,,,83,,
포천,2018-09-08 2:00,13,324.6,0.5,0,,,88.4,,
포천,2018-09-08 3:00,12.5,351.9,0.7,0,,,91.3,,
포천,2018-09-08 4:00,12.2,0,0.3,0,,,91.7,,
포천,2018-09-08 5:00,11.7,0,0.1,0,,,92.3,,
포천,2018-09-08 6:00,11.4,0,0,0,,,93.1,,
포천,2018-09-08 7:00,12.4,0,0.1,0,,,92.8,,
포천,2018-09-08 8:00,15.6,46.8,0.7,0,,,77,,
포천,2018-09-08 9:00,18.5,1.7,1.2,0,,,68.6,,
포천,2018-09-08 10:00,21.4,121.5,0.7,0,,,54,,
포천,2018-09-08 11:00,22.9,40.5,1,0,,,46.2,,
포천,2018-09-08 12:00,24.3,33.8,3.2,0,,,37.1,,
포천,2018-09-08 13:00,25.6,33.4,3,0,,,36.3,,
포천,2018-09-08 14:00,25.7,337.3,5.2,0,,,36.3,,
포천,2018-09-08 15:00,25.7,346.2,4.2,0,,,33.4,,
포천,2018-09-08 16:00,25.5,20.7,2.7,0,,,30.4,,
포천,2018-09-08 17:00,25.5,29.6,2.2,0,,,32.7,,
포천,2018-09-08 18:00,22.4,326,2.5,0,,,54.8,,
포천,2018-09-08 19:00,19.2,3.1,1,0,,,64,,
포천,2018-09-08 20:00,17.8,0,0.3,0,,,71,,
포천,2018-09-08 21:00,16.3,37.4,0.7,0,,,76.3,,
포천,2018-09-08 22:00,15.8,0,0.2,0,,,78.8,,
포천,2018-09-08 23:00,15.1,0,0.4,0,,,82.4,,
포천,2018-09-09 0:00,14,0,0,0,,,87,,
포천,2018-09-09 1:00,13.4,0,0,0,,,87.9,,
포천,2018-09-09 2:00,13.1,0,0,0,,,89.5,,
포천,2018-09-09 3:00,12.5,0,0.1,0,,,88.9,,
포천,2018-09-09 4:00,12.2,0,0,0,,,90.8,,
포천,2018-09-09 5:00,11.9,0,0,0,,,91.6,,
포천,2018-09-09 6:00,11.8,0,0,0,,,91.8,,
포천,2018-09-09 7:00,13,0,0,0,,,91,,
포천,2018-09-09 8:00,16.3,0,0.2,0,,,72.4,,
포천,2018-09-09 9:00,19.9,65.7,0.8,0,,,56.3,,
포천,2018-09-09 10:00,22.7,80.6,1.5,0,,,49,,
포천,2018-09-09 11:00,23.4,2.4,1,0,,,43.6,,
포천,2018-09-09 12:00,24.6,76.9,1.4,0,,,41.7,,
포천,2018-09-09 13:00,25.9,42.6,2.2,0,,,38.4,,
포천,2018-09-09 14:00,26.8,149.8,1.3,0,,,32,,
포천,2018-09-09 15:00,26.8,120.5,2.5,0,,,34.6,,
포천,2018-09-09 16:00,27,56.4,1.3,0,,,30.4,,
포천,2018-09-09 17:00,26.4,148.9,0.6,0,,,29.1,,
포천,2018-09-09 18:00,23.2,318,2,0,,,48.2,,
포천,2018-09-09 19:00,23,14.1,3.9,0,,,51.7,,
포천,2018-09-09 20:00,21.8,32.2,2.9,0,,,55.6,,
포천,2018-09-09 21:00,20.2,48.7,3.3,0,,,60.9,,
포천,2018-09-09 22:00,18.5,57.6,2,0,,,67.3,,
포천,2018-09-09 23:00,18.1,35.6,1.5,0,,,70.5,,
포천,2018-09-10 0:00,17.9,40.8,1.2,0,,,69.2,,
포천,2018-09-10 1:00,17.1,62.1,1.6,0,,,72.5,,
포천,2018-09-10 2:00,16.8,44.4,1.8,0,,,72.8,,
포천,2018-09-10 3:00,16.7,40.6,2.5,0,,,72.7,,
포천,2018-09-10 4:00,16,31.2,2.1,0,,,75.6,,
포천,2018-09-10 5:00,15.6,48.6,2.8,0,,,76.6,,
포천,2018-09-10 6:00,15.2,45.1,1.4,0,,,80.3,,
포천,2018-09-10 7:00,15.7,0,0.1,0,,,79.8,,
포천,2018-09-10 8:00,18.9,64.1,2.4,0,,,64.2,,
포천,2018-09-10 9:00,21.5,59.9,2.5,0,,,58.8,,
포천,2018-09-10 10:00,23.3,81,2,0,,,48.2,,
포천,2018-09-10 11:00,24.1,87.2,1.1,0,,,47.9,,
포천,2018-09-10 12:00,25.3,104.3,1.1,0,,,48.2,,
포천,2018-09-10 13:00,25.8,41.1,1.9,0,,,41.1,,
포천,2018-09-10 14:00,25.2,280.9,0.8,0,,,40.4,,
포천,2018-09-10 15:00,25.5,128.1,1.4,0,,,43,,
포천,2018-09-10 16:00,26.3,78,2.6,0,,,42.2,,
포천,2018-09-10 17:00,24.1,88.4,1,0,,,47.9,,
포천,2018-09-10 18:00,23.4,106.9,0.9,0,,,48.2,,
포천,2018-09-10 19:00,21.6,38.6,0.8,0,,,56.4,,
포천,2018-09-10 20:00,21.3,49.1,1.5,0,,,52.7,,
포천,2018-09-10 21:00,20.8,64.8,2.9,0,,,50.7,,
포천,2018-09-10 22:00,19.7,35.9,2.8,0,,,52.8,,
포천,2018-09-10 23:00,18.2,39.9,1.5,0,,,59.8,,
포천,2018-09-11 0:00,16.1,45,1.3,0,,,71.7,,
포천,2018-09-11 1:00,15.1,64.6,1.8,0,,,80,,
포천,2018-09-11 2:00,14.7,56.7,1.7,0,,,78.9,,
포천,2018-09-11 3:00,14.4,50.1,2.4,0,,,79.4,,
포천,2018-09-11 4:00,13.9,44.5,1.9,0,,,79.9,,
포천,2018-09-11 5:00,13.1,71.8,1.4,0,,,81.7,,
포천,2018-09-11 6:00,12.8,58.6,1,0,,,81,,
포천,2018-09-11 7:00,14,53.6,0.7,0,,,78.9,,
포천,2018-09-11 8:00,16.5,46.9,3.1,0,,,65,,
포천,2018-09-11 9:00,20.2,46.2,2.1,0,,,49.7,,
포천,2018-09-11 10:00,21,21.2,1.7,0,,,38.7,,
포천,2018-09-11 11:00,23.1,358.8,2.1,0,,,42.4,,
포천,2018-09-11 12:00,23.7,150.1,2.5,0,,,40.3,,
포천,2018-09-11 13:00,24.2,161.6,2.2,0,,,37.7,,
포천,2018-09-11 14:00,25.4,69,1.7,0,,,38.1,,
포천,2018-09-11 15:00,25,158.9,1.9,0,,,34.8,,
포천,2018-09-11 16:00,23.8,115.8,2.6,0,,,41,,
포천,2018-09-11 17:00,24,89.1,2.4,0,,,40.9,,
포천,2018-09-11 18:00,23,122.5,1.7,0,,,43.5,,
포천,2018-09-11 19:00,20.9,347.8,1,0,,,58.8,,
포천,2018-09-11 20:00,21.5,25.8,1.7,0,,,47,,
포천,2018-09-11 21:00,20.3,46.3,1.7,0,,,52.1,,
포천,2018-09-11 22:00,20.2,37.4,1.9,0,,,46.2,,
포천,2018-09-11 23:00,18.9,71.1,2,0,,,49.5,,
포천,2018-09-12 0:00,17.3,21.1,1.3,0,,,57.8,,
포천,2018-09-12 1:00,17.5,23.9,1.3,0,,,56.4,,
포천,2018-09-12 2:00,15.3,315.9,1.2,0,,,71.1,,
포천,2018-09-12 3:00,14.6,338.2,0.8,0,,,72.8,,
포천,2018-09-12 4:00,14.8,41.3,2.3,0,,,72.1,,
포천,2018-09-12 5:00,14.5,44.3,2.8,0,,,74.3,,
포천,2018-09-12 6:00,13.7,61.3,2.7,0,,,76.6,,
포천,2018-09-12 7:00,15.4,68.3,3,0,,,67.1,,
포천,2018-09-12 8:00,17.6,64.4,2.8,0,,,57.2,,
포천,2018-09-12 9:00,19.4,62.3,2.8,0,,,50.3,,
포천,2018-09-12 10:00,21.7,50.9,2.5,0,,,41.8,,
포천,2018-09-12 11:00,23.5,266.1,1,0,,,39.2,,
포천,2018-09-12 12:00,24.9,26.8,1.8,0,,,41.3,,
포천,2018-09-12 13:00,24.4,123.8,2.5,0,,,41.7,,
포천,2018-09-12 14:00,26,110.1,1.9,0,,,34.2,,
포천,2018-09-12 15:00,25.5,214.2,2.4,0,,,33.8,,
포천,2018-09-12 16:00,26.3,141.2,1.9,0,,,34.1,,
포천,2018-09-12 17:00,26.6,168.2,1.7,0,,,32.1,,
포천,2018-09-12 18:00,23.4,331.5,2.3,0,,,47.9,,
포천,2018-09-12 19:00,21.1,77.6,1,0,,,55.6,,
포천,2018-09-12 20:00,19.6,0,0.3,0,,,59.5,,
포천,2018-09-12 21:00,18.7,348.8,0.7,0,,,62.9,,
포천,2018-09-12 22:00,19.2,264.5,0.6,0,,,67,,
포천,2018-09-12 23:00,18.3,80.6,1.2,0,,,73.9,,
포천,2018-09-13 0:00,17.6,0,0.4,0,,,75.1,,
포천,2018-09-13 1:00,18.5,43.4,1.1,0,,,72.4,,
포천,2018-09-13 2:00,18.1,53.7,2,0,,,71.5,,
포천,2018-09-13 3:00,17.5,59.3,1.9,0,,,75.4,,
포천,2018-09-13 4:00,16.9,75.4,1.4,0,,,77.3,,
포천,2018-09-13 5:00,16.9,54,1.6,0,,,75.6,,
포천,2018-09-13 6:00,16.7,0,0.4,0,,,68.9,,
포천,2018-09-13 7:00,17.2,49.8,2.2,0,,,69.1,,
포천,2018-09-13 8:00,18.2,0,0,0,,,68.4,,
포천,2018-09-13 9:00,19.1,43,2,0,,,66.1,,
포천,2018-09-13 10:00,21.4,57.8,3.4,0,,,55,,
포천,2018-09-13 11:00,21.9,90.1,2,0,,,54.1,,
포천,2018-09-13 12:00,23.3,54.5,1.4,0,,,52.2,,
포천,2018-09-13 13:00,24.3,33.4,1.5,0,,,46.2,,
포천,2018-09-13 14:00,26.3,99.6,1.9,0,,,43.6,,
포천,2018-09-13 15:00,27.5,215.4,0.8,0,,,39.8,,
포천,2018-09-13 16:00,26.4,190.5,1.7,0,,,37.7,,
포천,2018-09-13 17:00,26.4,140.7,1.2,0,,,40.7,,
포천,2018-09-13 18:00,24.2,203.6,0.9,0,,,52.1,,
포천,2018-09-13 19:00,20.7,318.4,1.5,0,,,67.9,,
포천,2018-09-13 20:00,20.4,339.2,1.5,0,,,66.3,,
포천,2018-09-13 21:00,19.4,352.4,0.8,0,,,71.2,,
포천,2018-09-13 22:00,18.7,0,0.1,0,,,73.9,,
포천,2018-09-13 23:00,18.1,0,0,0,,,77.4,,
포천,2018-09-14 0:00,17.7,0,0,0,,,78.5,,
포천,2018-09-14 1:00,17.2,0,0.3,0,,,80.8,,
포천,2018-09-14 2:00,16.9,0,0.2,0,,,81.3,,
포천,2018-09-14 3:00,16.4,0,0.1,0,,,82.3,,
포천,2018-09-14 4:00,16.4,25.6,0.6,0,,,82.1,,
포천,2018-09-14 5:00,16.8,55.2,2.1,0,,,81.7,,
포천,2018-09-14 6:00,17.3,54.3,0.9,0,,,80.1,,
포천,2018-09-14 7:00,17.6,56.8,1.3,0,,,77.9,,
포천,2018-09-14 8:00,18.7,54.2,1.7,0,,,73.3,,
포천,2018-09-14 9:00,20.3,62,1.9,0,,,68.2,,
포천,2018-09-14 10:00,21.8,104.4,1.6,0,,,62.2,,
포천,2018-09-14 11:00,23.6,72,1.9,0,,,55.6,,
포천,2018-09-14 12:00,26.5,35.3,1.9,0,,,44.2,,
포천,2018-09-14 13:00,26.2,170.7,2.7,0,,,41.5,,
포천,2018-09-14 14:00,26.2,129.5,1.8,0,,,45.4,,
포천,2018-09-14 15:00,25.8,114.9,2,0,,,48.2,,
포천,2018-09-14 16:00,25.8,100.9,0.8,0,,,48.6,,
포천,2018-09-14 17:00,25.7,17,1.8,0,,,47.5,,
포천,2018-09-14 18:00,25,47.4,1.1,0,,,52.8,,
포천,2018-09-14 19:00,23.9,47.4,0.9,0,,,58.1,,
포천,2018-09-14 20:00,23.3,0.4,1.7,0,,,60.4,,
포천,2018-09-14 21:00,23.1,33.1,1.1,0,,,59.3,,
포천,2018-09-14 22:00,22.2,199.4,2.2,0,,,64.1,,
포천,2018-09-14 23:00,20.4,329.3,2.3,0.5,,,79.9,,
포천,2018-09-15 0:00,20.3,0,0,0,,,81,,
포천,2018-09-15 1:00,20.4,0,0.4,0,,,76.2,,
포천,2018-09-15 2:00,20.1,47.4,2.2,0,,,80.7,,
포천,2018-09-15 3:00,19.9,64.8,0.6,0,,,81.6,,
포천,2018-09-15 4:00,20.2,23,1.5,0,,,76.8,,
포천,2018-09-15 5:00,19.9,57.8,0.9,0,,,79.9,,
포천,2018-09-15 6:00,19.8,0,0,0,,,79.1,,
포천,2018-09-15 7:00,20,0,0.2,0,,,78.9,,
포천,2018-09-15 8:00,21,93.3,2.3,0,,,73.1,,
포천,2018-09-15 9:00,22.4,52.9,1.4,0,,,63,,
포천,2018-09-15 10:00,23.9,84.4,1.1,0,,,57.4,,
포천,2018-09-15 11:00,25.1,157.4,1,0,,,50.8,,
포천,2018-09-15 12:00,25.9,217.2,0.9,0,,,50,,
포천,2018-09-15 13:00,24.9,137.3,1.2,0,,,54.7,,
포천,2018-09-15 14:00,26.2,178.8,1.1,0,,,51.4,,
포천,2018-09-15 15:00,25,219.7,2.7,0,,,55.2,,
포천,2018-09-15 16:00,24.9,249.9,1.6,0,,,56.9,,
포천,2018-09-15 17:00,24.2,206.6,2.9,0,,,61.6,,
포천,2018-09-15 18:00,23.3,198.3,2.1,0,,,68.6,,
포천,2018-09-15 19:00,22.9,221.6,1.6,0,,,68,,
포천,2018-09-15 20:00,22.4,189.2,2,0,,,71.8,,
포천,2018-09-15 21:00,22.1,190,1.4,0,,,73.7,,
포천,2018-09-15 22:00,21.8,194.8,1.8,0,,,75.2,,
포천,2018-09-15 23:00,21.6,180.3,1.1,0,,,76.4,,
포천,2018-09-16 0:00,21.5,204.6,1.3,0,,,76.3,,
포천,2018-09-16 1:00,21.7,199.2,1.5,0,,,76.7,,
포천,2018-09-16 2:00,21.1,74.2,0.6,0,,,79.7,,
포천,2018-09-16 3:00,21,23.4,0.7,0,,,82.3,,
포천,2018-09-16 4:00,20.5,0,0.1,0,,,82.7,,
포천,2018-09-16 5:00,20.4,0,0,0,,,83.3,,
포천,2018-09-16 6:00,20.2,350.2,0.9,0,,,83.7,,
포천,2018-09-16 7:00,20.2,0,0,0,,,83.3,,
포천,2018-09-16 8:00,21.2,0,0,0.5,,,79,,
포천,2018-09-16 9:00,22.2,0,0,0,,,77.9,,
포천,2018-09-16 10:00,23.4,0,0,0,,,69.8,,
포천,2018-09-16 11:00,23.7,208.9,0.7,0,,,60.6,,
포천,2018-09-16 12:00,24.2,253.5,1.2,0,,,51.5,,
포천,2018-09-16 13:00,23,248.7,2.8,0,,,59.3,,
포천,2018-09-16 14:00,23.1,242.4,2.3,0,,,64.3,,
포천,2018-09-16 15:00,23.1,237.7,3,0,,,59.7,,
포천,2018-09-16 16:00,23,249.3,2.4,0,,,64.9,,
포천,2018-09-16 17:00,22.2,229.1,2,0,,,72.6,,
포천,2018-09-16 18:00,21.8,208.1,2.4,0,,,76,,
포천,2018-09-16 19:00,21.2,221.8,3.2,0.5,,,79.3,,
포천,2018-09-16 20:00,20.5,187.3,2.1,0,,,79.2,,
포천,2018-09-16 21:00,20.8,212.4,2.6,0,,,77.8,,
포천,2018-09-16 22:00,20.6,195.2,0.8,0,,,80.4,,
포천,2018-09-16 23:00,20.7,193.9,1.7,0,,,80.9,,
포천,2018-09-17 0:00,20.5,180.5,1.3,0,,,81.6,,
포천,2018-09-17 1:00,20.5,202.1,2.2,0,,,80.8,,
포천,2018-09-17 2:00,20,275.6,1.6,0,,,70.4,,
포천,2018-09-17 3:00,19.6,235,1.7,0,,,76.7,,
포천,2018-09-17 4:00,19.3,265.7,1.9,0,,,71.4,,
포천,2018-09-17 5:00,16.8,327.7,1.2,0,,,80.8,,
포천,2018-09-17 6:00,16.2,321.9,0.9,0,,,80.9,,
포천,2018-09-17 7:00,16.4,0,0.4,0,,,82.4,,
포천,2018-09-17 8:00,19.2,89.9,1.2,0,,,73.6,,
포천,2018-09-17 9:00,20.7,0,0.2,0,,,67,,
포천,2018-09-17 10:00,21.8,215.2,1.1,0,,,56.6,,
포천,2018-09-17 11:00,23.6,137,1.1,0,,,50.6,,
포천,2018-09-17 12:00,24.9,151.6,0.5,0,,,46.2,,
포천,2018-09-17 13:00,26.4,151.4,1.5,0,,,37.7,,
포천,2018-09-17 14:00,26.3,78.8,1.2,0,,,29.3,,
포천,2018-09-17 15:00,27.3,13,2.9,0,,,25.1,,
포천,2018-09-17 16:00,27.4,325.6,1.2,0,,,29.6,,
포천,2018-09-17 17:00,26.8,301.1,1.5,0,,,26.7,,
포천,2018-09-17 18:00,21.5,324.2,2.5,0,,,48.6,,
포천,2018-09-17 19:00,22.2,278.7,2.2,0,,,53.3,,
포천,2018-09-17 20:00,21.8,339.3,2.9,0,,,51.7,,
포천,2018-09-17 21:00,19.9,352.1,0.9,0,,,61.7,,
포천,2018-09-17 22:00,17.9,24.5,1,0,,,70.7,,
포천,2018-09-17 23:00,16.5,359.1,0.5,0,,,75.6,,
포천,2018-09-18 0:00,15.7,0,0.1,0,,,79.5,,
포천,2018-09-18 1:00,15.7,0,0.3,0,,,78.9,,
포천,2018-09-18 2:00,15.2,17,0.5,0,,,79.2,,
포천,2018-09-18 3:00,15,37.2,0.9,0,,,81.1,,
포천,2018-09-18 4:00,14.6,92.9,0.7,0,,,81.6,,
포천,2018-09-18 5:00,14.6,0,0.3,0,,,82.1,,
포천,2018-09-18 6:00,14.8,323.9,0.6,0,,,81.6,,
포천,2018-09-18 7:00,15.2,336.3,0.6,0,,,81.6,,
포천,2018-09-18 8:00,16.8,154.5,0.8,0,,,75.5,,
포천,2018-09-18 9:00,18.1,70,0.8,0,,,68.6,,
포천,2018-09-18 10:00,21.6,109.6,1.1,0,,,54.6,,
포천,2018-09-18 11:00,23.3,226.4,1.2,0,,,44.4,,
포천,2018-09-18 12:00,24.9,224.6,3.4,0,,,37.1,,
포천,2018-09-18 13:00,24.8,235.3,2.8,0,,,37.5,,
포천,2018-09-18 14:00,25.9,252.7,2.8,0,,,37,,
포천,2018-09-18 15:00,25.5,235.3,2.8,0,,,40.9,,
포천,2018-09-18 16:00,24.8,298.4,1.9,0,,,42.1,,
포천,2018-09-18 17:00,23.8,313.8,1.8,0,,,42.5,,
포천,2018-09-18 18:00,23.6,267.4,1.8,0,,,45,,
포천,2018-09-18 19:00,21.4,277.4,1.3,0,,,60,,
포천,2018-09-18 20:00,21.1,295,1.5,0,,,59.9,,
포천,2018-09-18 21:00,18.8,0,0.2,0,,,73.3,,
포천,2018-09-18 22:00,18.5,354.5,0.5,0,,,75.1,,
포천,2018-09-18 23:00,17.7,352.1,1.2,0,,,78.7,,
포천,2018-09-19 0:00,17.6,36.1,0.7,0,,,78.7,,
포천,2018-09-19 1:00,16.1,352.1,0.6,0,,,81.8,,
포천,2018-09-19 2:00,15.2,0,0.2,0,,,86.7,,
포천,2018-09-19 3:00,15.2,40.2,1.1,0,,,84.5,,
포천,2018-09-19 4:00,15.3,31.6,0.7,0,,,84.8,,
포천,2018-09-19 5:00,15.3,19.5,0.6,0,,,85,,
포천,2018-09-19 6:00,14,312.8,0.6,0,,,84.7,,
포천,2018-09-19 7:00,15.3,0,0.4,0,,,84.8,,
포천,2018-09-19 8:00,16.2,332.4,0.6,0,,,80.8,,
포천,2018-09-19 9:00,18.2,0,0.4,0,,,72.5,,
포천,2018-09-19 10:00,21,109.9,1.1,0,,,61.6,,
